address_name,enforcement_proceedings,property_type,inspections_opendate,inspections_closeddate,violations_item_number,date_num,violation
Roehampton,No,High Rise,2024-07-03,2024-07-31,2,28,1
Ling,No,High Rise,2023-12-07,2024-04-19,3,134,1
Woolner,No,High Rise,2024-02-14,2024-03-20,5,35,1
Replin,No,Low Rise,2024-06-04,2024-10-03,3,121,1
Finch,No,High Rise,2024-01-12,2024-04-30,1,109,1
Sheppard,No,High Rise,2023-12-14,2024-02-22,0,70,0
Keele,No,Low Rise,2024-11-14,2024-11-14,0,0,0
The Kingsway,No,High Rise,2024-08-12,2024-08-20,0,8,0
Dufresne,No,High Rise,2023-11-24,2024-01-25,5,62,1
Woodlawn,No,Low Rise,2024-03-18,2024-03-18,0,0,0
Weston,No,High Rise,2024-04-30,2024-05-02,1,2,1
Sherbourne,No,High Rise,2024-10-09,2024-10-09,0,0,0
Fenelon,No,High Rise,2024-02-01,2024-09-11,5,223,1
Springhurst,No,High Rise,2024-10-21,2024-10-21,0,0,0
Woodbine,No,High Rise,2024-04-23,2024-08-14,3,113,1
Prince Arthur,No,High Rise,2024-05-14,2024-06-04,2,21,1
Prince Arthur,No,High Rise,2024-05-14,2024-06-04,3,21,1
Prince Arthur,No,High Rise,2024-05-14,2024-06-04,5,21,1
Carlton,No,High Rise,2024-05-17,2024-05-17,0,0,0
Sandhurst,No,High Rise,2023-10-31,2024-10-31,1,366,1
Sandhurst,No,High Rise,2023-10-31,2024-10-31,3,366,1
Wellesley,No,High Rise,2024-04-11,2024-10-07,6,179,1
Camden,No,Hotel & Motel,2024-03-04,2024-03-20,2,16,1
Silver Springs,No,High Rise,2024-06-12,2024-06-27,1,15,1
St George,No,High Rise,2024-07-18,2024-11-07,4,112,1
Michael Power,No,High Rise,2024-06-17,2024-07-30,1,43,1
Eglinton,No,Low Rise,2023-11-13,2024-03-19,0,127,0
Scarlett,No,High Rise,2024-05-07,2024-10-16,4,162,1
Lake Shore,No,High Rise,2024-08-20,2024-09-17,0,28,0
Jane,No,High Rise,2023-11-21,2024-06-19,1,211,1
Homewood,No,Rooming House,2024-06-24,2024-06-28,1,4,1
Goldfinch,No,High Rise,2024-02-22,2024-02-29,0,7,0
Windermere,No,High Rise,2024-08-20,2024-08-22,0,2,0
Fairview Mall,No,High Rise,2024-08-30,2024-09-27,0,28,0
Carabob,No,High Rise,2024-05-15,2024-06-13,4,29,1
York Mills,No,High Rise,2024-09-04,2024-11-12,7,69,1
Woolner,No,High Rise,2024-05-30,2024-05-30,0,0,0
Gilder,No,High Rise,2023-11-24,2024-01-18,0,55,0
Sorauren,No,High Rise,2024-01-22,2024-10-23,5,275,1
Alexander,No,High Rise,2024-07-25,2024-09-04,4,41,1
The Donway,No,High Rise,2024-04-09,2024-06-06,1,58,1
Woolner,No,High Rise,2024-02-14,2024-03-20,2,35,1
Carlaw,No,High Rise,2024-07-25,2024-09-11,2,48,1
Northtown,No,Residential Care,2024-01-18,2024-02-13,1,26,1
Wroxeter,No,Group Home,2024-11-06,2024-11-06,0,0,0
Replin,No,Low Rise,2024-06-04,2024-10-03,1,121,1
Queens Quay,No,High Rise,2024-05-09,2024-05-14,0,5,0
Eglinton,No,High Rise,2024-07-30,2024-11-12,8,105,1
Erskine,No,High Rise,2024-08-28,2024-09-18,2,21,1
Carlton,No,High Rise,2024-08-20,2024-10-18,0,59,0
Kennedy,No,Low Rise,2024-01-26,2024-02-01,0,6,0
Eglinton,No,High Rise,2023-11-30,2024-05-14,0,166,0
McMahon,No,High Rise,2023-11-23,2024-09-13,3,295,1
McMahon,No,High Rise,2023-11-23,2024-09-13,4,295,1
King,No,Low Rise,2024-08-13,2024-08-13,0,0,0
Queens Quay,No,High Rise,2024-05-13,2024-05-13,0,0,0
Dufresne,No,High Rise,2023-11-24,2024-01-25,3,62,1
Pembroke,No,High Rise,2024-01-24,2024-01-24,0,0,0
Matilda,No,Low Rise,2024-08-13,2024-10-17,1,65,1
Macey,No,High Rise,2024-08-13,2024-09-30,3,48,1
Eglinton,No,High Rise,2024-05-16,2024-11-07,3,175,1
Don Mills,No,High Rise,2024-08-02,2024-08-02,0,0,0
Victoria Park,No,High Rise,2024-05-29,2024-08-28,1,91,1
Fenelon,No,High Rise,2024-02-01,2024-09-11,3,223,1
Fenelon,No,High Rise,2024-02-01,2024-09-11,8,223,1
Woodbine,No,High Rise,2024-04-23,2024-08-14,5,113,1
University,No,Hospital,2024-01-16,2024-02-08,0,23,0
Sandhurst,No,High Rise,2023-10-31,2024-10-31,2,366,1
Wellesley,No,High Rise,2024-04-11,2024-10-07,5,179,1
Queen,No,Rooming House,2024-09-16,2024-09-16,0,0,0
Glebe,No,Low Rise,2024-02-27,2024-02-27,0,0,0
St George,No,High Rise,2024-07-18,2024-11-07,5,112,1
Warden,No,High Rise,2024-02-22,2024-02-22,0,0,0
Scarlett,No,High Rise,2024-05-07,2024-10-16,1,162,1
Roanoke,No,High Rise,2024-03-19,2024-07-30,2,133,1
Richmond,No,High Rise,2024-06-06,2024-06-06,0,0,0
Sentinel,No,High Rise,2024-07-31,2024-07-31,0,0,0
Dundalk,No,High Rise,2024-06-25,2024-08-28,2,64,1
Bamburgh,No,High Rise,2024-01-12,2024-03-26,3,74,1
Rosemount,No,High Rise,2024-10-08,2024-10-08,0,0,0
Isabella,No,High Rise,2024-05-09,2024-08-28,3,111,1
Isabella,No,High Rise,2024-05-09,2024-08-28,11,111,1
Forest Hill,No,High Rise,2024-08-29,2024-10-31,2,63,1
Forest Hill,No,High Rise,2024-08-29,2024-10-31,5,63,1
Bay,No,High Rise,2024-06-12,2024-11-13,5,154,1
Bay,No,High Rise,2024-06-12,2024-11-13,8,154,1
Woodlot,No,Rooming House,2024-02-27,2024-03-27,0,29,0
Jarvis,No,High Rise,2024-08-07,2024-08-20,1,13,1
Eglinton,No,High Rise,2024-08-13,2024-09-16,3,34,1
Southport,No,High Rise,2024-08-21,2024-09-25,2,35,1
Grenville,No,High Rise,2024-10-21,2024-10-21,0,0,0
Augusta,No,Low Rise,2024-01-09,2024-04-09,5,91,1
Church,No,High Rise,2024-05-01,2024-07-25,2,85,1
Kendal,No,Low Rise,2024-10-31,2024-10-31,0,0,0
Gerrard,No,Low Rise,2024-09-24,2024-10-07,3,13,1
Buttonwood,No,Nursing Home,2024-02-23,2024-02-28,0,5,0
Humber,No,High Rise,2024-05-22,2024-05-22,0,0,0
Spencer,No,High Rise,2024-08-08,2024-10-11,2,64,1
Spencer,No,High Rise,2024-08-08,2024-10-11,3,64,1
Front,No,High Rise,2024-05-24,2024-08-15,3,83,1
Sudbury,No,High Rise,2024-06-04,2024-07-11,2,37,1
Spencer,No,High Rise,2024-08-08,2024-10-24,1,77,1
Sumach,No,Low Rise,2024-07-30,2024-07-31,0,1,0
Foxbar,No,High Rise,2024-05-01,2024-11-06,8,189,1
Broadview,No,High Rise,2024-08-26,2024-09-06,4,11,1
Pleasant,No,High Rise,2024-07-11,2024-08-13,5,33,1
Fieldway,No,Low Rise,2024-01-22,2024-05-27,1,126,1
Lawrence,No,High Rise,2024-08-07,2024-10-31,2,85,1
Lawrence,No,High Rise,2024-08-07,2024-10-31,3,85,1
Kingston,No,Low Rise,2024-10-22,2024-11-19,0,28,0
Vicora Linkway,No,High Rise,2024-07-12,2024-09-09,1,59,1
Parliament,No,High Rise,2024-07-11,2024-08-28,3,48,1
Gilder,No,High Rise,2024-07-04,2024-07-04,0,0,0
Pannahill,No,Low Rise,2024-10-01,2024-10-07,0,6,0
Silverbell,No,High Rise,2024-09-17,2024-09-17,0,0,0
The Queensway,No,Hospital,2024-08-22,2024-08-22,0,0,0
George,No,Low Rise,2024-08-14,2024-10-07,3,54,1
Eglinton,No,High Rise,2023-12-11,2024-04-24,1,135,1
Prince Arthur,No,High Rise,2024-02-20,2024-02-20,0,0,0
Christie,No,Low Rise,2024-06-17,2024-07-25,5,38,1
Dufferin,No,High Rise,2023-12-13,2024-02-15,0,64,0
Lawton,No,High Rise,2024-09-18,2024-09-24,0,6,0
Sheppard,No,High Rise,2024-02-21,2024-03-25,3,33,1
Dixon,No,Hotel & Motel,2024-09-11,2024-09-26,0,15,0
Eglinton,No,High Rise,2024-05-15,2024-06-25,0,41,0
Raglan,No,High Rise,2024-09-05,2024-10-30,1,55,1
Pembroke,No,Low Rise,2024-04-10,2024-04-10,0,0,0
Dundalk,No,High Rise,2024-06-25,2024-08-28,8,64,1
Dundalk,No,High Rise,2024-06-25,2024-08-28,10,64,1
Vicora Linkway,No,High Rise,2024-01-18,2024-03-22,1,64,1
Eglinton,No,High Rise,2024-06-28,2024-10-09,2,103,1
Roywood,No,Low Rise,2024-05-16,2024-07-09,3,54,1
Kilgour,No,Hospital,2024-06-28,2024-06-28,0,0,0
Church,No,Rooming House,2024-02-08,2024-03-19,4,40,1
Weston,No,High Rise,2024-09-25,2024-11-08,1,44,1
Harrison Garden,No,High Rise,2024-05-15,2024-11-05,2,174,1
Mabelle,No,High Rise,2024-04-29,2024-07-05,3,67,1
Ann O'Reilly,No,High Rise,2024-09-09,2024-10-22,1,43,1
Matilda,No,Low Rise,2024-08-13,2024-10-17,2,65,1
Davenport,No,Low Rise,2024-04-15,2024-06-21,1,67,1
Dundas,No,High Rise,2024-10-24,2024-11-13,2,20,1
Lawrence,No,High Rise,2024-07-22,2024-07-22,0,0,0
Blue Jays,No,High Rise,2024-07-31,2024-11-06,2,98,1
Eglinton,No,High Rise,2024-05-01,2024-07-10,2,70,1
Richgrove,No,Low Rise,2024-05-22,2024-08-27,3,97,1
College,No,High Rise,2024-05-06,2024-06-20,4,45,1
Kingsview,No,High Rise,2024-08-01,2024-10-18,0,78,0
Cordova,No,High Rise,2024-01-29,2024-01-29,0,0,0
Tobermory,No,High Rise,2024-08-21,2024-08-21,0,0,0
George,No,Low Rise,2024-08-14,2024-10-07,6,54,1
Eccleston,No,Low Rise,2024-02-05,2024-04-02,1,57,1
Cathedral Bluffs,No,Low Rise,2024-01-24,2024-04-15,0,82,0
Logan,No,High Rise,2024-10-01,2024-10-01,0,0,0
Town Centre,No,High Rise,2024-01-05,2024-01-08,0,3,0
Pape,No,High Rise,2024-09-10,2024-09-25,2,15,1
Gulliver,No,Low Rise,2024-01-30,2024-04-17,1,78,1
Rosedale Valley,No,High Rise,2024-01-10,2024-01-11,0,1,0
Woolner,No,High Rise,2024-10-01,2024-10-01,0,0,0
The West Mall,No,High Rise,2024-01-05,2024-01-05,0,0,0
The Esplanade,No,High Rise,2024-06-18,2024-10-10,0,114,0
George,No,High Rise,2024-04-17,2024-10-24,1,190,1
George,No,High Rise,2024-04-17,2024-10-24,3,190,1
Dovercourt,No,Low Rise,2024-01-09,2024-01-09,0,0,0
Morningside,No,High Rise,2024-05-15,2024-09-30,4,138,1
Navy Wharf,No,High Rise,2024-08-27,2024-10-29,0,63,0
Mabelle,No,High Rise,2024-04-29,2024-07-05,1,67,1
The Donway,No,High Rise,2024-04-09,2024-06-06,3,58,1
Dallimore,No,High Rise,2024-06-25,2024-07-30,3,35,1
Dallimore,No,High Rise,2024-06-25,2024-07-30,5,35,1
University,No,Hospital,2024-01-24,2024-02-12,1,19,1
Rosemount,No,High Rise,2024-02-07,2024-04-09,1,62,1
Roselawn,No,High Rise,2024-07-30,2024-09-03,1,35,1
Kennedy,No,High Rise,2023-11-13,2024-03-01,8,109,1
York Mills,No,High Rise,2023-11-14,2024-01-30,1,77,1
York Mills,No,High Rise,2023-11-14,2024-01-30,2,77,1
York Mills,No,High Rise,2023-11-14,2024-01-30,3,77,1
York Mills,No,High Rise,2023-11-14,2024-01-30,4,77,1
Gerrard,No,Low Rise,2024-09-11,2024-09-11,0,0,0
Orchard View,No,High Rise,2023-12-04,2024-07-04,5,213,1
Hollywood,No,Low Rise,2024-01-25,2024-02-22,0,28,0
Bayview,No,Low Rise,2024-07-05,2024-07-26,0,21,0
Elkhorn,No,Low Rise,2024-11-05,2024-11-05,0,0,0
Gilder,No,High Rise,2024-03-05,2024-10-01,2,210,1
Bloor,No,Hotel & Motel,2024-01-23,2024-02-15,0,23,0
Scarlettwood,No,Low Rise,2024-04-30,2024-05-09,0,9,0
Gerrard,No,Low Rise,2024-08-01,2024-08-08,0,7,0
Glen Everest,No,High Rise,2024-01-24,2024-05-08,2,105,1
Eglinton,No,High Rise,2024-06-27,2024-08-27,2,61,1
Carlson,No,Hotel & Motel,2024-02-12,2024-02-28,1,16,1
Iceboat,No,High Rise,2024-02-05,2024-02-05,0,0,0
Queen's Plate,No,Hotel & Motel,2024-10-15,2024-10-15,0,0,0
Charles,No,High Rise,2024-08-15,2024-11-20,1,97,1
Oakmount,No,High Rise,2024-09-05,2024-10-01,1,26,1
Lake Shore,No,Low Rise,2024-07-16,2024-09-11,0,57,0
Rean,No,High Rise,2024-08-15,2024-08-22,0,7,0
Bathurst,No,Low Rise,2024-07-17,2024-09-17,3,62,1
Martha Eaton,No,High Rise,2024-01-17,2024-03-05,2,48,1
Martha Eaton,No,High Rise,2024-01-17,2024-03-05,3,48,1
Wingarden,No,High Rise,2024-06-07,2024-07-08,1,31,1
King,No,High Rise,2024-06-13,2024-08-23,1,71,1
King,No,High Rise,2024-06-13,2024-08-23,2,71,1
Deerlick,No,High Rise,2023-11-27,2024-02-21,2,86,1
Lumsden,No,High Rise,2024-06-20,2024-08-08,0,49,0
Sewells,No,High Rise,2023-12-12,2024-04-17,2,127,1
Eglinton,No,High Rise,2024-05-09,2024-05-09,0,0,0
Thorncliffe Park,No,High Rise,2024-06-10,2024-06-26,0,16,0
La Rose,No,High Rise,2024-04-17,2024-06-04,5,48,1
Heath,No,High Rise,2024-04-25,2024-08-14,4,111,1
Morningside,No,High Rise,2024-09-26,2024-10-08,3,12,1
Logan,No,Low Rise,2024-02-08,2024-05-22,1,104,1
Logan,No,Low Rise,2024-02-08,2024-05-22,6,104,1
Kennedy,No,Low Rise,2024-06-12,2024-06-12,0,0,0
Broadway,No,High Rise,2024-04-15,2024-05-08,4,23,1
Selby,No,Rooming House,2024-05-15,2024-05-22,1,7,1
George,No,High Rise,2024-07-04,2024-08-01,1,28,1
George,No,High Rise,2024-07-04,2024-08-01,2,28,1
Oakmount,No,High Rise,2024-05-21,2024-07-15,3,55,1
Glamorgan,No,High Rise,2024-08-20,2024-09-25,2,36,1
Dunfield,No,High Rise,2024-01-22,2024-01-30,0,8,0
Danforth,No,High Rise,2024-05-08,2024-10-31,2,176,1
Danforth,No,High Rise,2024-05-08,2024-10-31,3,176,1
Mabelle,No,High Rise,2024-02-07,2024-03-28,0,50,0
Linus,No,High Rise,2024-07-18,2024-07-29,0,11,0
Bay,No,High Rise,2024-06-17,2024-06-20,0,3,0
Sheppard,No,High Rise,2024-08-01,2024-08-01,0,0,0
Lawrence,No,Hospital,2024-03-06,2024-03-07,0,1,0
Lawton,No,High Rise,2024-08-01,2024-11-19,3,110,1
Lawton,No,High Rise,2024-08-01,2024-11-19,6,110,1
Pape,No,High Rise,2024-09-10,2024-09-25,3,15,1
Murray,No,High Rise,2024-09-13,2024-10-25,1,42,1
Bay,No,High Rise,2024-05-16,2024-08-13,3,89,1
Emmett,No,High Rise,2024-04-30,2024-04-30,0,0,0
Victoria Park,No,High Rise,2024-02-20,2024-04-16,1,56,1
Finch,No,Hospital,2024-04-24,2024-04-24,0,0,0
Brunswick,No,Rooming House,2024-03-13,2024-07-25,0,134,0
King,No,High Rise,2024-06-13,2024-08-23,3,71,1
King,No,High Rise,2024-06-13,2024-08-23,4,71,1
King,No,High Rise,2024-06-13,2024-08-23,7,71,1
Harding,No,High Rise,2024-01-24,2024-03-06,2,42,1
Dixon,No,High Rise,2024-05-24,2024-07-05,2,42,1
Homewood,No,Rooming House,2024-02-16,2024-07-25,0,160,0
Vesta,No,High Rise,2024-02-27,2024-07-29,2,153,1
La Rose,No,High Rise,2024-04-17,2024-06-04,7,48,1
Gordonridge,No,High Rise,2024-03-12,2024-04-26,3,45,1
Isabella,No,Rooming House,2024-06-19,2024-06-19,2,0,1
Ossington,No,Rooming House,2024-03-19,2024-04-04,0,16,0
Front,No,High Rise,2024-06-26,2024-08-16,2,51,1
Broadview,No,High Rise,2024-06-26,2024-07-23,2,27,1
Weston,No,Low Rise,2024-08-28,2024-09-05,2,8,1
Beacon,No,Rooming House,2024-10-04,2024-10-04,0,0,0
Kingsbridge,No,Low Rise,2024-09-05,2024-10-10,1,35,1
McCowan,No,High Rise,2024-10-15,2024-10-15,0,0,0
Vaughan,No,Low Rise,2024-05-16,2024-09-04,8,111,1
Bellamy,No,High Rise,2024-02-23,2024-03-05,0,11,0
Dallimore,No,High Rise,2024-03-26,2024-06-13,3,79,1
Tyndall,No,Rooming House,2024-02-06,2024-06-06,1,121,1
Rusholme,No,High Rise,2024-07-26,2024-07-26,0,0,0
Flemington,No,High Rise,2024-07-24,2024-08-27,4,34,1
Flemington,No,High Rise,2024-07-24,2024-08-27,7,34,1
Sheppard,No,High Rise,2023-12-15,2024-10-15,4,305,1
Sheppard,No,High Rise,2023-12-15,2024-10-15,8,305,1
Gordonridge,No,High Rise,2024-01-16,2024-02-29,1,44,1
Roanoke,No,High Rise,2024-03-20,2024-06-10,3,82,1
Mabelle,No,High Rise,2024-04-29,2024-07-05,2,67,1
Redpath,No,High Rise,2024-11-07,2024-11-15,0,8,0
George,No,High Rise,2024-07-04,2024-08-01,4,28,1
George,No,High Rise,2024-07-04,2024-08-01,5,28,1
Oakmount,No,High Rise,2024-05-21,2024-07-15,4,55,1
Oakmount,No,High Rise,2024-05-21,2024-07-15,6,55,1
Oakmount,No,High Rise,2024-05-21,2024-07-15,7,55,1
Lonsdale,No,Low Rise,2024-07-18,2024-07-25,0,7,0
Gowan,No,High Rise,2024-05-10,2024-05-21,1,11,1
Glamorgan,No,High Rise,2024-08-20,2024-09-25,3,36,1
McKee,No,High Rise,2024-06-18,2024-07-31,0,43,0
Danforth,No,High Rise,2024-05-08,2024-10-31,9,176,1
College,No,High Rise,2024-06-13,2024-06-20,0,7,0
Gilder,No,High Rise,2024-03-05,2024-10-01,4,210,1
Gilder,No,High Rise,2024-03-05,2024-10-01,12,210,1
Kingston,No,Low Rise,2024-06-28,2024-09-12,5,76,1
Raglan,No,High Rise,2024-05-08,2024-06-25,1,48,1
Parkview,No,High Rise,2024-07-17,2024-10-25,1,100,1
Mount Olive,No,Low Rise,2024-05-01,2024-05-03,2,2,1
Wilson,No,High Rise,2024-03-20,2024-03-27,1,7,1
Danforth,No,High Rise,2024-06-03,2024-06-03,0,0,0
St Clair,No,High Rise,2024-04-22,2024-06-20,9,59,1
Chalkfarm,No,High Rise,2024-07-08,2024-07-18,0,10,0
Balliol,No,Low Rise,2024-08-19,2024-08-20,0,1,0
Dixington,No,High Rise,2024-07-29,2024-11-19,3,113,1
Stevenson,No,High Rise,2024-07-09,2024-11-06,1,120,1
Crescent,No,High Rise,2024-09-19,2024-09-19,0,0,0
Brookbanks,No,High Rise,2024-05-23,2024-07-24,1,62,1
Tuxedo,No,High Rise,2023-12-12,2024-04-17,2,127,1
Cosburn,No,Low Rise,2024-01-25,2024-01-25,0,0,0
Delisle,No,High Rise,2023-12-18,2024-01-03,1,16,1
Keele,No,High Rise,2024-10-30,2024-10-31,0,1,0
Victoria Park,No,High Rise,2023-11-30,2024-01-23,5,54,1
Lorindale,No,Low Rise,2024-07-17,2024-07-24,0,7,0
Yonge,No,Low Rise,2024-05-27,2024-07-16,0,50,0
Gamble,No,Low Rise,2024-03-12,2024-03-19,0,7,0
St Clair,No,Low Rise,2024-06-14,2024-06-14,0,0,0
Broadway,No,Low Rise,2024-09-30,2024-10-23,0,23,0
Pendrith,No,Low Rise,2024-09-06,2024-09-06,0,0,0
University,No,Hospital,2024-06-24,2024-07-22,2,28,1
University,No,Hospital,2024-06-24,2024-07-22,3,28,1
Khartoum,No,Low Rise,2024-04-02,2024-04-03,0,1,0
Leslie,No,Group Home,2024-01-17,2024-02-06,3,20,1
Weston,No,High Rise,2024-05-09,2024-05-09,0,0,0
Danforth,No,High Rise,2024-01-29,2024-03-05,1,36,1
Danforth,No,High Rise,2024-01-29,2024-03-05,2,36,1
Wicklow,No,Group Home,2024-06-18,2024-06-19,0,1,0
Keele,No,High Rise,2024-03-05,2024-03-14,1,9,1
Keele,No,High Rise,2024-03-05,2024-03-14,2,9,1
Gowan,No,High Rise,2024-07-17,2024-07-23,1,6,1
Adanac,No,High Rise,2024-07-04,2024-07-08,0,4,0
Albany,No,Rooming House,2024-07-03,2024-07-18,1,15,1
Albany,No,Rooming House,2024-07-03,2024-07-18,2,15,1
Lawrence,No,High Rise,2023-12-18,2024-06-05,1,170,1
Lawrence,No,High Rise,2023-12-18,2024-06-05,5,170,1
Bathurst,No,Low Rise,2024-06-26,2024-06-27,0,1,0
Richview,No,High Rise,2024-08-29,2024-11-18,0,81,0
River,No,Low Rise,2024-07-26,2024-11-07,4,104,1
Cassandra,No,High Rise,2024-04-16,2024-07-03,3,78,1
Hazelton,No,High Rise,2024-07-30,2024-10-23,1,85,1
Grandview,No,High Rise,2024-05-01,2024-10-09,0,161,0
Wynford Heights,No,High Rise,2024-03-14,2024-05-14,2,61,1
Charles,No,High Rise,2024-09-30,2024-10-10,1,10,1
Frederick,No,High Rise,2024-05-28,2024-07-26,1,59,1
Lake Shore,No,High Rise,2024-01-19,2024-01-19,0,0,0
Dundas,No,High Rise,2024-08-15,2024-09-19,3,35,1
King,No,High Rise,2024-10-29,2024-10-29,0,0,0
De Boers,No,High Rise,2024-06-05,2024-06-12,0,7,0
Sheridan,No,High Rise,2024-01-30,2024-01-30,0,0,0
Merchants' Wharf,No,High Rise,2024-01-03,2024-01-23,1,20,1
Merchants' Wharf,No,High Rise,2024-01-03,2024-01-23,2,20,1
Antrim,No,High Rise,2024-02-12,2024-04-22,4,70,1
Antrim,No,High Rise,2024-02-12,2024-04-22,11,70,1
Sandhurst,No,High Rise,2024-01-03,2024-01-09,0,6,0
Sackville,No,Low Rise,2024-09-06,2024-10-29,4,53,1
Grace,No,Low Rise,2024-01-04,2024-01-04,0,0,0
Wellesley,No,Low Rise,2024-06-28,2024-06-28,0,0,0
Chedington,No,High Rise,2024-01-04,2024-03-06,0,62,0
Yonge,No,Low Rise,2024-06-18,2024-07-30,0,42,0
Wood,No,High Rise,2024-05-03,2024-09-09,2,129,1
Danforth,No,High Rise,2024-06-24,2024-06-24,0,0,0
The West Mall,No,High Rise,2024-01-31,2024-03-08,1,37,1
Dundas,No,Low Rise,2024-04-09,2024-06-06,1,58,1
Sherbourne,No,Low Rise,2024-09-12,2024-09-12,0,0,0
Carlton,No,High Rise,2024-05-21,2024-05-21,0,0,0
Oak,No,High Rise,2024-07-02,2024-07-15,0,13,0
The Esplanade,No,High Rise,2024-08-30,2024-08-30,0,0,0
Brimley,No,High Rise,2024-06-20,2024-10-17,3,119,1
Brimley,No,High Rise,2024-06-20,2024-10-17,4,119,1
Farmstead,No,High Rise,2024-01-04,2024-02-13,0,40,0
Queen's,No,High Rise,2024-03-19,2024-09-06,3,171,1
Weston,No,High Rise,2024-06-07,2024-06-24,0,17,0
Greenwood,No,Group Home (VO),2024-04-02,2024-04-03,0,1,0
Warbeck,No,Low Rise,2023-11-08,2024-02-01,0,85,0
Denarda,No,High Rise,2024-02-20,2024-02-27,1,7,1
Roselawn,No,High Rise,2024-07-23,2024-09-20,0,59,0
Frederick,No,High Rise,2024-05-28,2024-07-26,4,59,1
Kennedy,No,High Rise,2024-02-22,2024-03-21,0,28,0
Dundas,No,High Rise,2024-08-15,2024-09-19,1,35,1
Dundas,No,High Rise,2024-08-15,2024-09-19,8,35,1
Dundas,No,High Rise,2024-08-15,2024-09-19,10,35,1
Cosburn,No,High Rise,2024-04-11,2024-05-17,3,36,1
Edgecliff Golfway,No,High Rise,2024-08-01,2024-08-14,0,13,0
Oak,No,High Rise,2024-08-07,2024-08-07,0,0,0
Antrim,No,High Rise,2024-02-12,2024-04-22,2,70,1
Antrim,No,High Rise,2024-02-12,2024-04-22,10,70,1
Lawrence,No,Low Rise,2024-01-31,2024-02-15,0,15,0
Sackville,No,Low Rise,2024-09-06,2024-10-29,1,53,1
Lascelles,No,High Rise,2024-05-23,2024-08-14,1,83,1
Crescent,No,High Rise,2024-02-14,2024-03-05,0,20,0
Canyon,No,High Rise,2024-09-24,2024-10-16,1,22,1
Thorburn,No,Low Rise,2024-02-08,2024-05-06,4,88,1
Jameson,No,High Rise,2024-03-25,2024-03-25,0,0,0
Northcliffe,No,High Rise,2024-03-13,2024-10-23,1,224,1
Northcliffe,No,High Rise,2024-03-13,2024-10-23,5,224,1
Oakmount,No,High Rise,2024-07-12,2024-07-15,0,3,0
Bridletowne,No,High Rise,2024-05-09,2024-05-15,0,6,0
Shuter,No,High Rise,2024-04-11,2024-06-20,1,70,1
Shuter,No,High Rise,2024-04-11,2024-06-20,8,70,1
Oakwood,No,Low Rise,2024-07-09,2024-08-14,0,36,0
Yonge,No,High Rise,2024-08-08,2024-08-15,0,7,0
Dawes,No,High Rise,2024-01-19,2024-02-05,0,17,0
Isabella,No,High Rise,2024-09-16,2024-09-16,0,0,0
Bergamot,No,High Rise,2024-06-17,2024-07-02,0,15,0
St Clair,No,High Rise,2024-11-06,2024-11-06,0,0,0
Yonge,No,High Rise,2024-10-30,2024-11-19,1,20,1
Gerrard,No,High Rise,2023-12-20,2024-02-15,0,57,0
Lauder,No,High Rise,2024-08-22,2024-10-09,1,48,1
Vicora Linkway,No,High Rise,2024-07-22,2024-10-31,2,101,1
Eglinton,No,High Rise,2024-06-12,2024-09-16,2,96,1
Eglinton,No,High Rise,2024-06-12,2024-09-16,8,96,1
Lawrence,No,High Rise,2024-05-06,2024-05-06,0,0,0
Concord,No,Rooming House,2024-01-26,2024-01-26,0,0,0
Dufferin,No,High Rise,2024-08-12,2024-09-12,0,31,0
Kingston,No,Low Rise,2024-04-02,2024-04-03,0,1,0
Bathurst,No,High Rise,2024-03-19,2024-05-10,2,52,1
La Rose,No,High Rise,2024-04-17,2024-07-30,1,104,1
La Rose,No,High Rise,2024-04-17,2024-07-30,2,104,1
La Rose,No,High Rise,2024-04-17,2024-07-30,7,104,1
College,No,Group Home (VO),2024-01-23,2024-01-23,0,0,0
Brookdale,No,High Rise,2024-10-24,2024-11-04,0,11,0
Wellesley,No,High Rise,2024-05-09,2024-06-27,4,49,1
Woodbine,No,Low Rise,2024-06-20,2024-06-27,1,7,1
Merton,No,High Rise,2024-05-15,2024-06-17,2,33,1
Dundas,No,Low Rise,2024-06-24,2024-07-11,1,17,1
Torbolton,No,Low Rise,2024-10-17,2024-10-29,1,12,1
Bloor,No,High Rise,2024-07-03,2024-07-26,1,23,1
Lake Shore,No,High Rise,2024-09-12,2024-11-08,1,57,1
Barton,No,Rooming House,2024-06-18,2024-07-24,1,36,1
Hopewell,No,High Rise,2024-07-02,2024-09-13,3,73,1
Hopewell,No,High Rise,2024-07-02,2024-09-13,6,73,1
Sherbourne,No,High Rise,2024-10-23,2024-10-23,0,0,0
Carlton,No,High Rise,2024-04-24,2024-10-07,1,166,1
Carlton,No,High Rise,2024-04-24,2024-10-07,4,166,1
Carlton,No,High Rise,2024-04-24,2024-10-07,5,166,1
Carlton,No,High Rise,2024-04-24,2024-10-07,12,166,1
Lawrence,No,High Rise,2023-12-07,2024-03-13,10,97,1
Lawrence,No,High Rise,2023-12-07,2024-03-13,14,97,1
Town Centre,No,High Rise,2024-08-28,2024-09-05,0,8,0
Avenue,No,High Rise,2024-05-23,2024-05-23,0,0,0
St Clair,No,High Rise,2024-03-26,2024-03-26,0,0,0
Finch,No,Detention,2024-05-28,2024-05-28,0,0,0
Pleasant,No,High Rise,2024-07-11,2024-08-13,5,33,1
